Zip Code,Households With Computer,Households With Broadband Internet
55733,1927,1822
55734,2486,2355
55735,587,472
55736,565,512
55738,205,161
55741,1251,1166
55742,77,75
55744,7485,7056
55746,7073,6570
55748,487,452
55749,234,159
55750,809,791
55751,555,525
55752,152,133
55753,470,422
55756,100,86
55757,250,218
55758,69,58
55760,1083,1008
55763,246,240
55764,197,162
55765,326,300
55767,1023,927
55768,1064,972
55769,960,863
55771,613,571
55772,43,54
55775,523,475
55779,1371,1300
55780,73,66
55781,276,253
55782,225,203
55783,845,787
55784,62,51
55785,93,82
55786,87,69
55787,236,213
55790,749,716
55792,4092,3637
55793,249,220
55795,604,533
55796,58,51
55797,510,443
55798,215,193
55802,1167,1092
55803,6825,6383
55804,5777,5494
55805,4524,4151
55806,3986,3704
55807,3813,3408
55808,2195,2083
55810,3021,2816
55811,10150,9590
55812,3397,3221
55814,,
55901,21767,20553
55902,10907,10270
55903,,
55904,10679,9984
55905,,
55906,7695,7418
55909,468,431
55910,484,450
55912,10625,9697
55917,1190,1081
55918,362,333
55919,408,399
55920,2944,2766
55921,1743,1592
55922,258,246
55923,1572,1461
55924,405,384
55925,397,358
55926,251,240
55927,1423,1358
55929,403,365
55931,144,132
55932,757,736
55933,88,79
55934,1350,1162
55935,349,335
55936,662,618
55939,644,533
55940,947,893
55941,444,351
55943,1051,1024
55944,2802,2623
55945,529,509
55946,1258,1156
55947,3027,2932
55949,659,625
55950,35,39
55951,486,466
55952,846,794
55953,297,271
55954,462,426
55955,910,878
55956,799,723
55957,281,256
55959,803,769
55960,1114,1014
55961,171,159
55962,290,276
55963,2049,1936
55964,1564,1326
55965,885,806
55967,319,304
55968,73,64
55969,384,358
55970,353,333
55971,999,938
55972,1906,1800
55973,92,85
55974,811,730
55975,1597,1494
55976,2911,2817
55977,54,51
55979,309,288
55981,1475,1411
55982,233,223
55983,629,582
55985,600,555
55987,13460,12910
55990,352,293
55991,567,530
55992,2140,2157
56001,18528,16963
56003,5846,5561
56007,7958,7277
56009,524,514
56010,445,435
56011,3078,2940
56013,1828,1729
56014,245,219
56016,360,351
56017,671,667
56019,298,265
56020,37,36
56021,413,387
56022,34,23
56023,195,188
56024,1223,1196
56025,178,171
56026,689,611
56027,228,203
56028,420,403
56029,224,215
56030,7,7
56031,4775,4509
56032,141,107
56033,146,129
56034,137,136
56035,165,161
56036,673,610
56037,602,582
56039,345,306
56041,390,346
56042,319,318
56043,156,139
56044,703,654
56045,343,319
56046,47,45
56048,1535,1431
56050,490,451
56051,251,215
56052,224,216
56054,327,303
56055,1438,1399
56056,28,25
56057,1390,1267
56058,2279,2087
56060,147,129
56062,1116,950
56063,1112,1056
56065,922,861
56068,378,359
56069,1762,1702
56071,4142,4028
56072,792,752
56073,6552,6093
56074,654,598
56075,72,67
56078,169,156
56080,265,246
56081,2220,1929
56082,4237,3952
56083,302,267
56085,1895,1772
56087,1162,1066
56088,771,687
56089,93,90
56090,249,230
56091,110,108
56093,4341,4108
56096,1073,1023
56097,1375,1196
56098,689,653
56101,2247,2104
56110,532,498
56111,165,158
56113,88,91
56114,138,106
56115,483,451
56116,218,206
56117,119,108
56118,177,152
56119,303,283
56120,316,236
56121,248,225
56122,189,139
56123,161,150
56125,25,24
56127,191,183
56128,704,669
56129,262,240
56131,787,721
56132,202,172
56134,159,156
56136,512,475
56137,397,360
56138,372,332
56139,142,124
56140,32,31
56141,123,113
56142,363,349
56143,1857,1742
56144,403,379
56145,158,118
56146,23,23
56147,72,66
56149,464,426
56150,995,929
56151,254,242
56152,504,446
56153,74,64
56155,213,205
56156,2352,2188
56157,279,249
56158,131,122
56159,877,793
56160,86,78
56161,142,125
56162,86,85
56164,2209,2000
56165,109,106
56166,70,68
56167,262,248
56168,263,245
56169,260,250
56170,225,187
56171,649,597
56172,1163,1051
56173,112,100
56174,133,128
56175,992,897
56176,390,370
56178,611,547
56180,413,361
56181,454,408
56183,522,467
56185,199,181
56186,137,127
56187,4582,4057
56201,8472,7871
56207,80,66
56208,745,687
56209,885,773
56210,5,5
56211,178,171
56212,185,179
56214,232,210
56215,1801,1644
56216,298,242
56218,170,172
56219,337,280
56220,1000,954
56221,309,276
56222,760,723
56223,475,442
56224,123,98
56225,267,247
56226,85,80
56227,103,99
56228,356,312
56229,702,640
56230,270,245
56231,132,127
56232,797,733
56235,190,173
56236,156,140
56237,216,183
56239,237,223
56240,281,264
56241,1493,1398
56243,635,532
56244,559,506
56245,191,182
56248,296,261
56249,104,106
56251,338,300
56252,420,390
56253,366,323
56255,158,137
56256,901,861
56257,175,165
56258,5551,5288
56260,367,368
56262,282,257
56263,183,168
56264,784,730
56265,2835,2515
56266,484,418
56267,2488,2358
56270,378,340
56271,458,386
56273,1870,1684
56274,74,57
56276,80,78
56277,1069,904
56278,1158,1096
56279,425,391
56280,193,193
56281,219,216
56282,519,444
56283,2333,2109
56284,706,617
56285,411,373
56287,25,19
56288,1846,1748
56289,253,215
56291,161,147
56292,185,173
56293,416,341
56294,48,45
56295,104,102
56296,687,658
56297,294,248
56301,12222,11427
56303,10055,9323
56304,6267,5854
56307,1708,1576
56308,10863,9735
56309,517,467
56310,1855,1755
56311,271,250
56312,870,786
56313,29,28
56314,398,359
56315,689,606
56316,445,399
56318,380,343
56319,518,477
56320,2922,2702
56321,,
56323,203,200
56324,432,382
56325,74,72
56326,652,593
56327,328,306
56328,67,65
56329,2393,2281
56330,622,584
56331,707,630
56332,625,536
56334,2297,2079
56335,82,66
56336,597,568
56338,592,553
56339,367,323
56340,804,732
56342,1066,962
56343,376,343
56345,5539,5073
56347,2433,1978
56349,301,280
56350,139,120
56352,2131,1931
56353,3260,3010
56354,558,527
56355,197,180
56356,90,78
56357,360,314
56358,1140,1058
56359,1194,1093
56360,1509,1366
56361,818,739
56362,1917,1779
56363,85,81
56364,1839,1690
56367,2521,2361
56368,1526,1411
56369,197,177
56371,32,26
56373,1081,1019
56374,3143,2928
56375,313,298
56376,110,106
56377,7565,7009
56378,2966,2787
56379,6557,6157
56381,909,869
56382,486,413
56384,120,120
56385,375,315
56386,250,204
56387,3143,2990
56389,33,29
56401,11726,10699
56425,3254,2902
56431,3270,2934
56433,656,562
56434,53,43
56435,1073,993
56437,361,300
56438,837,783
56440,415,351
56441,1504,1398
56442,1310,1250
56443,569,515
56444,1230,1134
56446,544,437
56447,334,314
56448,204,197
56449,663,605
56450,437,413
56452,884,824
56453,263,241
56455,598,560
56458,145,138
56461,1227,1163
56464,1490,1392
56465,831,792
56466,1150,1043
56467,980,903
56468,1706,1591
56469,411,360
56470,3925,3704
56472,3202,2972
56473,1205,1137
56474,1690,1498
56475,571,533
56477,1013,908
56479,1554,1512
56481,791,715
56482,2659,2391
56484,1244,1151
56501,6771,6423
56510,825,763
56511,747,684
56514,1295,1193
56515,1139,998
56516,99,89
56517,89,84
56518,134,122
56519,97,83
56520,1414,1274
56521,264,248
56522,152,143
56523,143,136
56524,278,245
56525,21,21
56527,277,254
56528,703,640
56529,1773,1746
56531,744,685
56533,114,95
56534,481,439
56535,466,386
56536,131,110
56537,7719,7012
56540,627,567
56541,19,19
56542,927,848
56543,85,64
56544,1892,1720
56545,237,205
56546,88,84
56547,864,803
56548,254,229
56549,1658,1532
56550,132,120
56551,830,736
56552,172,160
56553,70,69
56554,1047,960
56556,389,355
56557,841,760
56560,16426,15197
56562,,
56563,,
56565,38,29
56566,170,156
56567,1164,1044
56568,54,49
56569,412,378
56570,429,394
56571,732,656
56572,1965,1846
56573,2431,2200
56574,111,98
56575,223,208
56576,353,325
56578,277,269
56579,355,336
56580,458,427
56581,124,109
56583,65,48
56584,454,386
56585,388,344
56586,765,701
56587,524,489
56588,165,155
56589,590,549
56590,144,139
56591,173,118
56592,139,126
56594,175,164
56601,12615,11836
56621,1455,1419
56623,950,772
56626,66,46
56627,125,94
56628,529,504
56629,56,54
56630,674,663
56633,1380,1197
56634,528,478
56636,1735,1608
56637,66,57
56639,179,158
56641,118,101
56644,227,200
56646,133,117
56647,286,234
56649,3723,3520
56650,402,408
56651,160,159
56652,154,132
56653,473,422
56654,32,25
56655,698,624
56657,77,68
56658,,
56659,60,56
56660,106,101
56661,347,336
56662,226,215
56663,70,67
56666,157,115
56667,268,259
56668,95,79
56669,88,67
56670,245,237
56671,728,607
56672,757,667
56673,155,71
56676,667,628
56678,549,511
56680,44,43
56681,94,90
56683,236,228
56684,132,119
56685,48,41
56686,271,213
56688,53,53
56701,5172,4843
56710,149,137
56711,5,5
56713,374,333
56714,438,335
56715,106,100
56716,3570,3359
56720,4,1
56721,3685,3624
56722,128,118
56723,294,275
56724,39,34
56725,316,307
56726,547,429
56727,330,318
56728,434,414
56729,36,37
56731,46,31
56732,365,337
56733,148,144
56734,164,158
56735,255,227
56736,299,280
56737,306,280
56738,473,436
56742,280,251
56744,165,147
56748,226,214
56750,870,774
56751,2014,1762
56754,206,201
56755,27,25
56756,191,141
56757,326,312
56758,116,101
56759,115,108
56760,170,156
56761,150,124
56762,900,860
56763,1750,1394
57001,597,531
57002,608,569
57003,648,602
57004,1366,1301
57005,4229,3956
57006,9002,8258
57007,,
57010,256,242
57012,434,363
57013,1637,1473
57014,624,564
57015,238,223
57016,318,274
57017,464,420
57018,507,474
57020,602,581
57021,150,131
57022,2015,1980
57024,193,174
57025,987,937
57026,514,425
57027,63,60
57028,1122,999
57029,748,711
57030,1075,1017
57031,371,331
57032,2936,2864
57033,2097,1883
57034,347,336
57035,337,313
57036,231,212
57037,383,321
57038,566,555
57039,1385,1301
57040,114,107
57041,29,29
57042,3053,2900
57043,473,415
57045,376,342
57046,350,258
57047,138,131
57048,497,457
57049,3118,2859
57050,122,121
57051,115,106
57052,98,84
57053,763,737
57054,223,212
57055,497,453
57057,93,93
57058,661,634
57059,494,472
57061,63,58
57062,422,395
57063,317,277
57064,2310,2266
57065,154,127
57066,504,438
57067,85,78
57068,586,571
57069,4284,4108
57070,471,424
57071,1287,1264
57072,230,214
57073,164,158
57075,447,402
57076,185,169
57077,466,445
57078,7355,7026
57103,13450,12773
57104,10655,9627
57105,9195,8885
57106,19316,18352
57107,4082,3915
57108,12280,12149
57110,7242,6738
57117,,
57197,,
57201,9960,9276
57212,802,761
57213,153,114
57214,51,48
57216,503,463
57217,94,93
57218,145,110
57219,178,162
57220,341,301
57221,299,275
57223,433,371
57224,72,70
57225,660,595
57226,636,588
57227,97,100
57231,596,567
57232,159,149
57233,63,54
57234,423,390
57235,298,262
57236,46,34
57237,252,233
57238,147,130
57239,146,126
57241,316,272
57242,126,111
57243,247,230
57245,68,63
57246,64,64
57247,84,83
57248,337,296
57249,336,297
57251,39,37
57252,1757,1701
57255,129,123
57256,56,29
57257,179,143
57258,49,43
57259,247,207
57260,350,321
57261,92,80
57262,1532,1397
57263,169,145
57264,103,72
57265,83,68
57266,166,142
57268,176,139
57269,56,52
57270,213,179
57271,48,30
57272,73,60
57273,336,284
57274,1082,921
57276,431,422
57278,235,218
57279,373,348
57301,7017,6587
57311,502,477
57312,278,274
57313,383,338
57314,233,203
57315,413,359
57317,137,129
57319,317,274
57321,105,102
57322,102,94
57323,88,68
57324,124,114
57325,1020,949
57328,388,347
57329,127,95
57330,172,168
57331,109,105
57332,243,234
57334,313,286
57335,82,76
57337,45,32
57339,226,173
57340,67,51
57341,49,43
57342,113,114
57344,31,31
57345,417,403
57346,28,22
57348,262,262
57349,539,445
57350,5564,4994
57353,259,243
57354,11,11
57355,473,384
57356,520,415
57358,7,7
57359,198,160
57361,60,54
57362,783,744
57363,374,342
57364,,
57365,256,224
57366,867,833
57367,104,100
57368,394,331
57369,856,758
57370,238,227
57371,70,56
57373,154,132
57374,109,96
57375,200,166
57376,331,288
57379,32,29
57380,779,698
57381,189,174
57382,482,400
57383,296,256
57384,378,343
57385,477,422
57386,143,141
57401,12482,11420
57420,50,48
57421,25,25
57422,80,67
57424,67,63
57426,5,5
57427,199,199
57428,178,153
57429,41,39
57430,762,660
57432,124,117
57433,186,160
57434,179,181
57435,114,114
57436,193,177
57437,447,362
57438,361,345
57439,,
57440,132,114
57441,197,196
57442,804,726
57445,638,625
57446,242,177
57448,166,140
57449,100,68
57450,176,165
57451,810,751
57452,93,74
57454,235,219
57455,40,39
57456,185,164
57457,35,19
57460,88,85
57461,135,126
57465,143,141
57466,59,59
57467,110,105
57468,145,136
57469,1134,1096
57470,24,19
57471,206,181
57472,321,288
57473,73,57
57474,58,49
57475,51,40
57476,152,154
57477,47,47
57479,222,217
57481,149,149
57501,6784,6402
57520,81,59
57521,32,22
57522,211,210
57523,350,328
57528,334,303
57529,90,88
57531,34,30
57532,1093,1032
57533,614,553
57534,70,62
57536,137,133
57537,37,17
57538,76,73
57540,29,35
57541,34,34
57543,227,171
57544,158,151
57547,56,38
57548,262,196
57551,613,544
57552,221,155
57553,44,40
57555,710,543
57559,272,236
57560,89,39
57562,22,22
57563,25,25
57564,308,269
57566,96,49
57567,387,259
57568,214,199
57569,90,90
57570,322,227
57571,11,11
57572,230,177
57574,77,58
57576,45,32
57577,129,94
57579,273,210
57580,1437,1311
57584,17,14
57585,47,43
57601,1333,1194
57620,240,218
57621,36,38
57622,44,42
57623,210,194
57625,803,705
57626,229,211
57630,19,19
57631,174,155
57632,239,203
57633,157,157
57634,34,34
57636,15,9
57638,693,638
57639,31,31
57640,54,54
57641,98,89
57642,373,381
57644,141,141
57645,56,56
57646,92,84
57648,149,136
57649,92,92
57650,4,4
57651,49,49
57652,60,58
57656,241,227
57657,50,45
57658,50,39
57659,1,1
57660,28,27
57661,35,35
57701,16794,15506
57702,13817,13275
57703,6006,5752
57706,496,444
57714,83,70
57716,128,105
57717,3041,2848
57718,2862,2815
57719,3661,3481
57720,270,243
57722,71,62
57724,89,87
57725,122,115
57730,2225,2116
57732,829,762
57735,475,395
57737,,
57738,79,76
57741,68,68
57744,710,570
57745,609,547
57747,2398,2256
57748,60,57
57750,41,11
57751,350,327
57752,307,286
57754,1433,1338
57755,51,51
57756,60,47
57758,48,30
57759,56,56
57760,302,265
57761,355,310
57762,194,186
57763,120,116
57764,234,216
57766,55,38
57767,39,26
57769,1459,1355
57770,706,624
57772,212,144
57773,98,93
57775,91,75
57776,,
57779,137,137
57780,27,10
57782,12,12
57783,6676,6401
57785,3513,3363
57787,206,195
57788,135,129
57790,341,302
57791,78,76
57792,51,51
57793,615,603
57794,54,26
57799,,
58001,107,92
58002,,
58004,129,103
58005,321,316
58006,175,174
58007,37,33
58008,95,90
58009,9,9
58011,169,165
58012,1143,913
58013,66,47
58015,88,80
58016,122,69
58017,131,115
58018,141,137
58021,163,162
58027,533,484
58029,17,17
58030,240,212
58031,127,101
58032,285,271
58033,175,166
58035,96,82
58036,93,81
58038,105,92
58040,499,467
58041,549,517
58042,489,457
58043,61,58
58045,828,723
58046,209,187
58047,1501,1559
58048,159,153
58049,119,115
58051,583,525
58052,220,223
58053,442,384
58054,1077,975
58056,26,22
58057,80,77
58058,44,43
58059,477,466
58060,461,433
58061,109,97
58062,72,71
58063,138,132
58064,189,173
58065,7,3
58067,96,92
58068,131,123
58069,56,53
58071,180,168
58072,3233,2961
58074,21,21
58075,3548,3240
58076,,
58077,279,265
58078,14345,14006
58079,119,116
58081,345,321
58102,13105,11448
58103,21790,20278
58104,18472,16835
58105,14,11
58201,17720,16184
58202,193,101
58203,6790,5767
58204,587,537
58205,,
58210,116,109
58212,151,123
58214,149,143
58216,59,53
58218,303,219
58219,36,22
58220,833,746
58222,93,92
58223,51,47
58224,2,2
58225,387,350
58227,199,190
58228,325,292
58229,30,28
58230,241,216
58231,149,135
58233,122,105
58235,180,173
58236,39,39
58237,1909,1695
58238,30,31
58239,12,9
58240,440,389
58241,66,62
58243,215,179
58244,15,14
58249,890,816
58250,86,77
58251,798,693
58254,197,181
58255,,
58256,278,239
58257,721,629
58258,67,51
58259,224,132
58260,73,73
58261,457,392
58262,18,18
58265,161,154
58266,47,44
58267,441,403
58269,106,84
58270,606,559
58271,188,176
58272,82,80
58273,66,59
58274,394,334
58275,288,267
58276,176,152
58277,65,61
58278,758,697
58281,34,32
58282,433,382
58301,3769,3545
58310,,
58311,21,19
58313,23,19
58316,1462,1363
58317,63,63
58318,1446,1350
58321,35,31
58323,21,21
58324,530,454
58325,20,20
58327,106,100
58329,643,554
58330,212,122
58331,80,80
58332,106,91
58335,167,101
58338,46,44
58339,5,5
58341,989,912
58343,10,7
58344,353,295
58345,49,40
58346,194,174
58348,297,270
58351,127,119
58352,142,139
58353,24,21
58355,16,8
58356,637,604
58357,150,115
58361,98,82
58362,,
58363,37,37
58365,80,68
58366,278,240
58367,428,376
58368,1260,1197
58369,279,245
58370,235,154
58372,33,35
58374,273,252
58377,118,94
58379,34,33
58380,148,144
58381,137,119
58382,65,65
58384,157,122
58385,62,60
58386,33,30
58401,7123,6072
58402,,
58405,,
58413,456,436
58415,62,62
58416,146,132
58418,163,160
58420,84,73
58421,1081,1063
58422,47,41
58423,24,15
58424,129,123
58425,481,448
58426,74,65
58428,83,59
58429,125,118
58430,51,43
58431,52,48
58433,463,432
58436,531,454
58438,343,319
58439,53,39
58440,55,39
58441,113,112
58442,166,151
58443,56,45
58444,75,57
58445,68,67
58448,138,127
58451,31,31
58452,13,5
58454,149,134
58455,111,102
58456,232,212
58458,373,345
58460,63,54
58461,163,152
58463,222,197
58464,81,69
58466,199,138
58467,211,190
58472,140,138
58474,1024,889
58475,49,47
58476,198,190
58477,42,29
58478,64,53
58479,62,55
58480,83,70
58481,124,114
58482,359,335
58483,112,96
58484,38,38
58486,71,61
58487,169,161
58488,66,48
58490,96,85
58492,196,194
58494,119,102
58495,408,356
58496,94,87
58497,73,69
58501,10742,10129
58503,14064,13207
58504,10366,9519
58505,,
58520,78,71
58521,277,244
58523,1208,1067
58524,38,37
58528,96,93
58529,241,217
58530,396,322
58531,169,165
58532,133,71
58533,380,353
58535,169,165
58538,507,448
58540,1083,932
58541,237,205
58542,82,71
58544,204,170
58545,1328,1319
58549,77,71
58552,586,502
58554,10704,10174
58558,332,324
58559,104,73
58560,76,76
58561,402,359
58562,123,113
58563,667,625
58564,31,30
58565,94,86
58566,83,81
58568,135,129
58569,42,41
58570,152,126
58571,224,211
58572,103,91
58573,232,208
58575,347,276
58576,439,383
58577,799,707
58579,445,393
58580,159,157
58581,114,92
58601,10588,9876
58620,50,52
58621,491,440
58622,541,518
58623,699,659
58625,95,99
58626,162,156
58627,46,45
58630,228,190
58631,406,364
58632,70,68
58634,156,162
58636,317,307
58638,354,324
58639,682,651
58640,508,373
58641,34,10
58642,79,75
58643,56,52
58644,7,7
58645,89,71
58646,398,390
58647,404,332
58649,114,96
58650,189,187
58651,211,211
58652,432,388
58653,279,249
58654,79,76
58655,247,224
58656,134,119
58701,13056,12173
58703,8902,8209
58704,1290,1272
58705,,
58707,,
58710,228,202
58711,77,73
58712,29,25
58713,32,30
58716,107,107
58718,398,366
58721,195,186
58722,651,615
58723,66,62
58725,152,150
58727,65,47
58730,470,318
58731,147,146
58733,135,134
58734,108,108
58735,126,116
58736,201,189
58737,53,44
58740,255,242
58741,279,237
58744,46,42
58746,587,550
58748,49,45
58750,144,137
58752,142,135
58755,98,97
58756,91,91
58757,279,254
58758,111,100
58759,227,191
58760,102,89
58761,301,293
58762,63,55
58763,1299,995
58765,146,127
58768,100,101
58769,121,77
58770,496,461
58771,197,190
58772,72,65
58773,349,310
58775,60,54
58776,123,122
58778,60,57
58779,118,85
58781,192,182
58782,197,173
58783,166,169
58784,931,796
58785,523,526
58787,53,46
58788,383,321
58789,126,114
58790,521,488
58792,70,63
58793,191,179
58794,88,88
58795,74,62
58801,12312,10730
